,pcstrip,Year,Number_of_Patients,HB,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
296,NP202WQ,2018,17243.0,7A6,331039.0,186969.0,W01001659,W02000364,C1,W99999999,W06000022,12,10.123129087598222,0.2666151995457309,9.878468064888246,9.952916282087013,2.0505744515764457,7.0483219623562725,0.45233174448257657,0.03538258341386936,0.000627884524972721,29.929271311060134,1.3540728676326892,1.0588392243100657,0.6506988503822365,0.6512415451606194,0.8940400748240345,0.7302426574088279,-0.07852618119272094,-0.16156633612770324,-0.5432091598513387,0.7074742388658694,2.2808519599316117
297,NP203GX,2018,0.0,7A6,329483.0,187148.0,W01001631,W02000363,C1,W99999999,W06000022,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4499391239306343,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,-2.6328413819839547,-7.830757492549644
298,NP204EJ,2018,4615.0,7A6,331238.0,187634.0,W01001687,W02000360,C1,W99999999,W06000022,-100,7.251108954217394,0.11367435526922029,8.502203416928383,8.551460558013206,2.069472546548994,7.8686968786505895,1.0739654458077474,0.0,0.011987680796840839,26.92837873850715,0.27484144295626645,0.0013872669345231087,0.19350552709461513,0.18880729390197076,0.9214987841302672,1.109362322205394,1.5261054957502715,-0.16523956233555795,-0.384562687601827,0.37255367790698346,1.441339249605647
299,NP204JS,2018,6549.0,7A6,330326.0,187968.0,W01001603,W02000358,C1,W99999999,W06000022,97,7.1387934354443034,0.1441699367457795,10.04423242808262,10.06869688656359,1.6428655262545118,7.380454553560174,0.7182599373389714,0.0,0.09075292704935195,27.093240275907327,0.23263615479344793,0.2122374977949632,0.7057655559056513,0.6894453329947183,0.30164381063794127,0.8837310127257082,0.607917943602831,-0.16523956233555795,0.7154419387813202,0.39095337641389727,2.2924393056317225
300,NP204SZ,2018,34.0,7A6,330613.0,187520.0,W01001686,W02000360,C1,W99999999,W06000022,-60,17.875132712123854,0.0,0.9488208356456056,0.9488208356456056,0.0,0.7955677626845036,0.8542746211960579,0.0,0.0,20.47379593165002,4.267076790744198,-0.784571317585345,-2.315718327139137,-2.319813526014254,-2.085420440027692,-2.1593411525676705,0.9590145295524098,-0.16523956233555795,-0.5519779495798715,-0.3478228241378929,1.4044889647815797
301,NP205PJ,2018,9251.0,7A6,330733.0,189406.0,W01001684,W02000352,C1,W99999999,W06000022,50,9.90754802777339,0.264309006812401,8.427381345649108,8.48783519425502,1.4761231459747812,5.948849846889682,0.6050399906891849,0.0,0.007473585506642766,26.689705212394458,1.2730630405692112,1.042893921853543,0.16864973248117046,0.16781301848879582,0.059369096928368094,0.22214387039115735,0.315661728296689,-0.16523956233555795,-0.4476047770943606,0.3459160461627413,2.1865873697783207
302,NP206EY,2018,8134.0,7A6,330414.0,190717.0,W01001654,W02000348,C1,W99999999,W06000022,-45,8.516881966297195,0.20382740193657342,7.802889089126795,7.838886348968332,1.6507737990043818,5.001158535159893,1.1256561677266268,0.0,0.014775779527243176,24.337184219093004,0.7504864411463649,0.6247166078488707,-0.038805781652727876,-0.04631873624333543,0.31313443775504074,-0.21581248992339666,1.6595354716641704,-0.16523956233555795,-0.3456251910767301,0.0833582798666382,2.4775550310037824
303,NP223NG,2018,5589.0,7A6,314014.0,208606.0,W01001478,W02000319,C1,W99999999,W06000019,27,7.7574676772180124,0.11464237946627605,9.324246863257118,9.362460989745875,2.114514999044647,7.81478886695115,0.5095216865167823,0.0,0.03821412648875867,27.67339659894274,0.4651180498886833,0.008080306238744575,0.4665872891459531,0.4564107372191615,0.9869449368411382,1.0844498255902384,0.06909900771674699,-0.16523956233555795,-0.01829440346278972,0.4557028722579158,0.8151741352649886
304,NP223XP,2018,5589.0,7A6,314040.0,208610.0,W01001478,W02000319,C1,W99999999,W06000019,27,7.406536946439774,0.061569269778959886,9.242766524574677,9.286537344092258,2.040457466325303,7.8201003883931515,0.4804078378109533,0.0,0.029995392485561337,27.095609252840397,0.33324729169357814,-0.3588737536028022,0.4395196267744405,0.43135843365540766,0.8793402144693208,1.0869044377299506,-0.0060529728974149525,-0.16523956233555795,-0.1330740284454429,0.39121777077795394,0.10136540806776778
305,NP224LB,2018,6734.0,7A6,314388.0,208726.0,W01001481,W02000319,C1,W99999999,W06000019,-70,8.33437382232555,0.08601244181822205,7.152243910798392,7.275680522605601,1.9267836432863494,6.832526332939337,0.6494896969716685,0.013082313465294938,0.09994648195771111,25.11794877341202,0.6819045666865555,-0.18987063190789538,-0.2549492623430095,-0.23215811749862342,0.7141734890883292,0.6305170745513412,0.4304003703291862,-0.16388142813382367,0.8438355313015766,0.17049705481014632,1.370230290776976
306,NP225PW,2018,18760.0,7A6,311535.0,207365.0,W01001375,W02000290,D1,W99999999,W06000018,-27,7.5500332342860395,0.10885311536125947,9.935357989413706,9.996028275303752,1.8657942847540694,6.765625413916684,0.3323276331008398,0.0011077050324687185,0.0,26.61976966175511,0.387169512282541,-0.03194738347732417,0.6695976092030297,0.6654670836210842,0.6255566698192878,0.599600168767558,-0.38829445481758085,-0.16512456646009446,-0.5519779495798715,0.3381107504766076,-0.08470775843124578
307,NP234BR,2018,10349.0,7A6,319288.0,211465.0,W01001448,W02000315,C1,W99999999,W06000019,29,7.395325411964148,0.09237297772961955,10.000916017498666,10.108014572874122,1.865821442657758,7.066911847140322,0.43157541820229217,0.010733468769792861,0.032675768682156124,26.97075513933806,0.32903428490288583,-0.1458930981020504,0.6913759007349501,0.7024188750894923,0.6255961299333276,0.7388335964392053,-0.1321047734976553,-0.1641252723379842,-0.09564094270037635,0.37728318007827677,0.4936890733543119
308,NP234EY,2018,0.0,7A6,318943.0,211786.0,W01001449,W02000315,C1,W99999999,W06000019,18,9.583333333333334,0.0,5.0,5.0,3.229166666666667,9.479166666666666,0.0,0.0,0.0,27.291666666666664,1.1512314828740775,-0.784571317585345,-0.9699218859311443,-0.9830577716924715,2.6065206752105823,1.8536083420076475,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,0.41309914687899146,-2.5797514920357876
309,NP234PS,2018,0.0,7A6,319050.0,211597.0,W01001448,W02000315,C1,W99999999,W06000019,29,1.0414717691167565,0.0,0.0,0.0,0.0,0.0,0.058173356602675974,54.01117316647266,0.0,55.110818292192086,-2.0585807737295734,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.0959726831706236,5.44190490395282,-0.5519779495798715,3.517910679633974,-1.6820909855142085
310,NP235NT,2018,8570.0,7A6,316467.0,211416.0,W01001438,W02000317,C1,W99999999,W06000019,91,8.182763130774267,0.074046538405696,9.657836511319223,9.762947245323124,1.812588442709204,6.810094091294157,0.34250048994356525,0.0,0.03003330194623013,26.98493993845001,0.6249331615291491,-0.27260437151289985,0.5774053356880524,0.5885580170482397,0.5482492082880847,0.6201504680593102,-0.36203511865217436,-0.16523956233555795,-0.13254459974302157,0.37886630268623545,0.2810675263337352
311,NP236EY,2018,6906.0,7A6,316723.0,210147.0,W01001456,W02000317,C1,W99999999,W06000019,74,8.119195843735397,0.16448082939430578,11.166255720447118,11.19608615960123,1.9447537284456624,7.522769992406339,0.1795179085761792,0.0,0.013605060985379959,29.126804462159114,0.6010462072016329,0.352669527504422,1.0785002320470995,1.061446678023822,0.7402838110712909,0.9494992126049174,-0.7827443116938884,-0.16523956233555795,-0.3619749883986805,0.6179133363387285,0.7052035503017502
312,NP236JG,2018,7093.0,7A6,316750.0,209738.0,W01001461,W02000320,C1,W99999999,W06000019,43,9.317050144909185,0.07079211880782549,8.952029273102442,9.003766144963409,1.7902694476651386,6.218028758447247,0.4920814325536138,0.0,0.042862878683221466,26.89198804734642,1.0511690977012826,-0.295105832062363,0.3429370905586468,0.33805324712653745,0.5158199714886885,0.3465394567176861,0.02408023878003523,-0.16523956233555795,0.04662825169433615,0.3684922227223801,0.9995854409042705
313,NP237RW,2018,3499.0,7A6,318339.0,205417.0,W01001451,W02000320,D1,W99999999,W06000019,-19,8.764866293330345,0.06828303729707852,10.432136261200085,10.450035196146423,2.0518394172449836,8.441687782955778,0.5142549183067325,0.0,0.0012752336865730644,30.290966645281344,0.8436725840465414,-0.31245393267803134,0.834626703971814,0.815274421020113,0.8958780550344845,1.3741584724252414,0.08131696444637221,-0.16523956233555795,-0.5341685346197134,0.7478419632361293,0.7284019398797241
314,NP246EE,2018,0.0,7A6,314397.0,202969.0,W01001384,W02000291,D1,W99999999,W06000018,120,0.2808043165035962,0.0,0.37924812009474385,0.37924812009474385,0.0,0.23349231644420332,0.0,41.69955887775535,0.0,42.59310363079789,-2.344420071667333,-0.784571317585345,-2.504929641302202,-2.507753771095622,-2.085420440027692,-2.4190929447501532,-1.2461363737166191,4.163780473711593,-0.5519779495798715,2.1208463346245394,-3.2710790099331986
315,NP253EQ,2018,13739.0,7A6,350553.0,212612.0,W01001554,W02000339,C1,W99999999,W06000021,14,5.6033199189539475,0.2543235595819358,9.464787721404942,9.493122521723663,1.8499934561334923,7.056876941068623,0.518404698723169,0.02544751822575468,0.06558474767445466,24.80148861441059,-0.3443553681747753,0.9738533018080883,0.5132747791498176,0.49952474122980417,0.6025982520253103,0.7341961676848594,0.09202885007029592,-0.16259774023403606,0.3639529881688501,0.13517789179068246,1.4224067728682273
316,NP253PL,2018,4371.0,7A6,351062.0,213169.0,W01001554,W02000339,C1,W99999999,W06000021,14,7.25463882794992,0.22823409010793583,8.37870156778972,8.437617449827368,1.396793530076338,5.979450233911253,1.07955974464558,0.812541410247507,0.0175948764829786,25.188835286765897,0.27616787887257643,0.7934674755582204,0.1524783736880573,0.15124281605899978,-0.05589590017820174,0.23628521996174948,1.5405461367681816,-0.08088595909022765,-0.3062547854591288,0.17840848457409222,2.3742835627086216
317,NP265AB,2018,19445.0,7A6,347901.0,188054.0,W01001588,W02000345,C1,W99999999,W06000021,20,6.554722587547295,0.04277615720881041,10.587187829606206,10.649471640754692,1.713810306780918,7.462182252100334,0.3878508759407772,0.04879898997112818,0.08248618125653046,26.859612810303954,0.013157326646851937,-0.4888116636914524,0.8861346330213872,0.88108188204216,0.40472574075305906,0.9214998145987584,-0.24497153960620402,-0.1601735182092118,0.5999917999207799,0.3648789202501044,0.6002742871029236
318,NP40TB,2018,0.0,7A6,334893.0,198153.0,W01001565,W02000341,F1,W99999999,W06000021,-12,17.997084628205137,0.0,7.080506592733022,7.080506592733022,1.3258343010949418,5.508122999550835,0.0,0.0,0.0,31.91154852158394,4.312903189593113,-0.784571317585345,-0.2787803059570891,-0.2965590889852407,-0.15899882372816423,0.018470877334886674,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,0.9287102142542972,1.2684188973904784
319,NP441DU,2018,4002.0,7A6,329183.0,196200.0,W01001521,W02000329,C1,W99999999,W06000020,-86,8.387576486880812,0.010509214913394106,8.92759386475352,8.989441667307773,1.511655427325067,6.640695764415262,0.42449393824965914,0.0,0.0,25.96437249909197,0.7018967620048272,-0.7119093028487385,0.33481967973544935,0.3333266410800046,0.11099708302972149,0.5418664595799654,-0.15038429571050868,-0.16523956233555795,-0.5519779495798715,0.2649638516580141,-0.5442877073898449
320,NP441RY,2018,7119.0,7A6,329081.0,196660.0,W01001522,W02000329,C1,W99999999,W06000020,-123,7.937916432890063,0.1393801532956495,8.736616524070723,8.819773294924751,1.919364508405132,6.226476226652046,0.23319934724810487,0.0,0.0,25.276109963415745,0.5329260591019709,0.17912034123220952,0.2713772559335797,0.2773416638898981,0.7033935735305438,0.3504432831884534,-0.6441756710728643,-0.16523956233555795,-0.5519779495798715,0.18814894777108204,-0.37200511876421516
321,NP443JS,2018,9191.0,7A6,329337.0,194810.0,W01001506,W02000332,C1,W99999999,W06000020,17,8.366220452738036,0.2228813904470147,9.05119218850299,9.129350960308464,1.7705617792914201,4.938429665628099,0.4404343128284836,0.0,0.0338110637307034,24.86787856124152,0.6938717127074827,0.7564582465294397,0.3758788818820464,0.37949210178027737,0.4871849615702996,-0.24480136746902528,-0.1092371861876633,-0.16523956233555795,-0.07978585603298625,0.14258747333919097,1.4755594564609922
322,NP443LT,2018,8271.0,7A6,329139.0,194762.0,W01001527,W02000332,C1,W99999999,W06000020,-21,8.150346418223638,0.1490832390129934,9.174248682563743,9.224269668714648,2.0895397932004354,7.220348683465902,0.3319564869010474,0.0,0.011788988025461813,27.165544289518664,0.6127517932780293,0.24620867877163963,0.41675808891185595,0.4108121507110131,0.9506562570490366,0.8097413250883957,-0.38925249963994857,-0.16523956233555795,-0.38733755314398666,0.3990230091024431,0.3279430076411889
323,NP443XQ,2018,6134.0,7A6,328127.0,195310.0,W01001528,W02000332,C1,W99999999,W06000020,-80,8.659161024798314,0.18983979691863145,8.935684778739033,8.981954257972076,1.7369015410780189,4.932967292943011,0.8539040702597072,0.0,0.01458281070468992,25.354727983969756,0.8039512582007728,0.5280045727140522,0.3375074708219632,0.33085604249416034,0.43827703208730445,-0.2473256924577984,0.9580580212918027,-0.16523956233555795,-0.34832011818805775,0.1969232677138402,2.107310214177173
324,NP444TA,2018,7275.0,7A6,327611.0,194505.0,W01001497,W02000333,C1,W99999999,W06000020,5,7.356077733667074,0.1546498998184601,9.872797054531699,10.003658715396861,1.6628719524370303,4.927634647679452,0.38599763065336024,0.0,0.006053736269285649,24.490890579652238,0.31428601511484233,0.2846972616785314,0.648814948129024,0.667984877648122,0.3307129121320538,-0.249790066544139,-0.2497553473164283,-0.16523956233555795,-0.46743383628186513,0.10051298276146779,0.3845394085076444
325,NP447XX,2018,0.0,7A6,329326.0,193774.0,W01001504,W02000335,C1,W99999999,W06000020,3,1.2847269863600994,0.0,0.3188558112826554,0.32994439937997655,0.07383646777817303,0.12380443472761653,0.31760924118588324,0.017012944759045984,0.0,2.146934474190795,-1.9671717088646736,-0.784571317585345,-2.5249918876206996,-2.524022375790977,-1.9781369224104401,-2.4697829794192763,-0.4262872435773504,-0.163473371500063,-0.5519779495798715,-2.3932285064633145,-6.417503966898281
326,NP448HW,2018,4169.0,7A6,330434.0,194872.0,W01001507,W02000330,C1,W99999999,W06000020,6,6.728302904991546,0.32185107833610815,7.321193823832011,7.4012543904714,1.7988216797565495,5.718553557583217,1.0620401193856575,0.0,0.0032479027719729977,23.030823730524478,0.07838435312685892,1.4407469378482567,-0.19882432131259256,-0.19072287515263334,0.5282462639408436,0.11571710103045582,1.4953224856046214,-0.16523956233555795,-0.5066190096260839,-0.06244067063483622,2.151872329465462
327,NP45DJ,2018,6610.0,7A6,329222.0,198885.0,W01001515,W02000328,C1,W99999999,W06000020,-57,7.856760267976887,0.32000887365534486,8.962495299666635,9.090914245326983,1.9841887662866116,7.386373038998613,0.7353936168899422,0.0,0.029479048948958347,27.373638809134384,0.5024296560780067,1.428009706307691,0.3464138909499039,0.3668092512214058,0.7975824563647907,0.8864661209926209,0.652145347766198,-0.16523956233555795,-0.14028508035081566,0.42224781024314983,2.643869318686928
328,NP45YA,2018,0.0,7A6,329158.0,199717.0,W01001515,W02000328,C1,W99999999,W06000020,-57,0.0,0.0,0.0,0.0,8.103596464252202,0.0,0.0,0.0,0.0,8.103596464252202,-2.4499391239306343,-0.784571317585345,-2.6309153727774146,-2.632893165401615,9.689009732439223,-2.52699669337128,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,-1.7284234436627484,-7.830757492549644
329,NP46DH,2018,18712.0,7A6,328041.0,201244.0,W01001524,W02000326,C1,W99999999,W06000020,-127,8.344772413612136,0.21474785792437037,8.999939080510376,9.032216113343253,1.8036958649155364,6.732865425849049,0.46641045106533724,0.004617289312557391,0.022881918165644558,26.59932541602224,0.685812090299783,0.7002219943553772,0.3588526661707746,0.347440800083132,0.5353283975410712,0.5844608032795893,-0.042184621034504245,-0.16476022062345771,-0.2324180289260699,0.33582902992724134,1.2941120141542601
330,NP46LR,2018,0.0,7A6,328094.0,201021.0,W01001524,W02000326,C1,W99999999,W06000020,-127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.07120041747035,0.0,72.07120041747035,-2.4499391239306343,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,7.3167981144618865,-0.5519779495798715,5.4108077288084875,-0.348719815752199
331,NP47BH,2018,10660.0,7A6,327009.0,203238.0,W01001529,W02000325,C1,W99999999,W06000020,108,8.04058023976652,0.22272452706138968,8.549508373075144,8.600665864109422,1.778747490942966,6.1326892970706375,0.6999597825516377,0.0,0.047471428143895905,25.475367201502568,0.5715044817495715,0.7553736736349039,0.20922017190567865,0.20504342501313655,0.499078704142286,0.3071015517447208,0.5606795007672566,-0.16523956233555795,0.11098945119348483,0.21038744659824343,2.0383509700227953
332,NP48AT,2018,7180.0,7A6,328483.0,200635.0,W01001524,W02000326,C1,W99999999,W06000020,-127,8.054805021051457,0.37310138715967,8.692910001606956,8.762543574734517,1.3503270507494232,5.894150327509322,1.0511910297754068,0.0,0.30358131982431263,25.486118390979797,0.5768497893236456,1.7950979265455254,0.2568580061045763,0.2584577403015143,-0.1234111470946368,0.196865594519817,1.4673175804370122,-0.16523956233555795,3.6877200413294045,0.21158735440021637,7.620203515601544
333,NP49AW,2018,6442.0,7A6,325715.0,208835.0,W01001487,W02000323,D1,W99999999,W06000020,-83,8.151075710705747,0.16681138644492005,9.396790913780023,9.463234708599082,1.7445432649683315,5.547169306801819,0.27302575685732733,0.026099526183018324,0.012354345245669853,25.37195966056024,0.6130258426676296,0.36878328787108905,0.4906863282315517,0.48966274684310435,0.44938036685239025,0.03651533801074902,-0.5413712087317273,-0.16253005233549184,-0.37944199530120093,0.19884644311929534,0.38812862101340295
