,pcstrip,Year,NUMBER_OF_PATIENTS,SHA,PCT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
4328,OL158HF,2015,11522.75,Q46,01D,393265.0,416281.0,E01005523,E02001132,A1,E12000002,E08000005,9.0,5.941781784301154,0.18469920230281064,7.515935146979552,7.688560365372566,1.5249402031335944,6.184931342201609,0.39399018794958485,0.1936120691329305,0.03657367760012179,22.11251515439425,,,,,,,,,,,0.0
4329,OL162DN,2015,6131.0,Q46,01D,390029.0,413778.0,E01005583,E02001139,A1,E12000002,E08000005,-110.0,6.34372208425247,0.10428770156676598,5.6968281009264174,5.766965439705697,1.4244580137893348,5.061534026415694,1.726172633155094,0.028262468083509285,0.19674224520598838,20.455402366968567,,,,,,,,,,,0.0
4330,OL162UP,2015,8286.25,Q46,01D,390782.0,414041.0,E01033258,E02001139,A1,E12000002,E08000005,65.0,3.576007554443643,0.03591273079474755,7.391346220649116,7.480201500179203,3.6671807745415443,6.285744438568809,0.3392044309644459,0.0,0.006959864185927857,21.384251429492394,,,,,,,,,,,0.0
4331,OL162UY,2015,4039.0,Q46,01D,390953.0,414032.0,E01005581,E02001139,A1,E12000002,E08000005,-18.0,4.095424673422182,0.03649142198250387,8.971099076852497,9.061549433736152,4.288636926490963,8.198888517252094,0.23629493138730515,0.0,0.0,25.9172859042712,,,,,,,,,,,0.0
4332,OL164AT,2015,2348.0,Q46,01D,391097.0,412980.0,E01005568,E02001143,A1,E12000002,E08000005,54.0,5.837232768120503,0.06714634544909222,5.993326975346626,6.056735502632866,1.9685911249260386,5.153067993690808,0.3253413758983921,0.0,0.02703151993863642,19.408115110717695,,,,,,,,,,,0.0
4333,OL164EG,2015,5605.75,Q46,01D,393061.0,412233.0,E01005560,E02001144,A1,E12000002,E08000005,101.0,6.477442630296561,0.15017665292494436,7.292666853620005,7.396883942020356,1.933153765709781,6.570989606710131,0.08119644331658427,0.0,0.036137897570441856,22.609843040978358,,,,,,,,,,,0.0
4334,OL164JQ,2015,8643.5,Q46,01D,392886.0,412390.0,E01005556,E02001144,A1,E12000002,E08000005,-78.0,6.5214243869216375,0.20739288871684614,5.846163067702467,6.009722033946677,0.9978812086839081,4.716049909206457,0.2728081319328252,0.20901891077312176,0.07474971872246464,18.93429747018147,,,,,,,,,,,0.0
4335,OL25QA,2015,4129.5,Q46,00Y,391894.0,407687.0,E01005392,E02001105,A1,E12000002,E08000004,-111.0,5.988532060573301,0.27322323457901,8.354122249324986,8.47255743281883,1.8205446834233252,7.47527322648218,0.2578331593583611,0.0013086264656616414,0.11842178019941076,24.28927242370067,,,,,,,,,,,0.0
4336,OL26QW,2015,22855.0,Q46,00Y,392044.0,407727.0,E01005400,E02001106,A1,E12000002,E08000004,-2.0,5.1071702211991825,0.4227747545412898,7.3093752657594,7.532163565336778,1.8083323868946355,7.198772568399078,0.8299548741800983,0.21107960801454564,0.051990030040384085,23.110247978565607,,,,,,,,,,,0.0
4337,OL28ST,2015,12524.5,Q46,00Y,393741.0,408695.0,E01005447,E02001100,A1,E12000002,E08000004,-21.0,5.626657190998887,0.2829319027439069,7.420850658051298,7.649011180460504,1.8143867258410393,5.923233720575728,0.6160476754200751,0.006066397459159775,0.015163793159594626,21.918334793499298,,,,,,,,,,,0.0
4338,OL36AH,2015,14209.5,Q46,00Y,399769.0,405744.0,E01032922,E02001117,A1,E12000002,E08000004,100.0,4.3325257599823646,0.2591260471877795,10.772635391365831,10.869167907761124,1.2237197805168887,7.186148765772795,0.4505812357833805,0.00039671205052524677,0.056772754948193276,24.321666209054857,,,,,,,,,,,0.0
4339,OL41BN,2015,9559.25,Q46,00Y,393724.0,404591.0,E01005429,E02001119,A1,E12000002,E08000004,34.0,5.312892273813688,0.21737781660457098,7.709758218662711,7.748790100418932,2.8707629495072413,6.822720505732323,0.4108119852946708,0.16418693737091442,0.035061111209871036,23.547542568742344,,,,,,,,,,,0.0
4340,OL41JN,2015,5801.0,Q46,00Y,393771.0,405056.0,E01005429,E02001119,A1,E12000002,E08000004,34.0,6.120348151320356,0.19306017241309778,7.974686834570974,8.084303557093923,2.1720744722266074,6.065315772363969,0.3051252700233258,0.2024521406915304,0.04032972400011415,23.142679536132807,,,,,,,,,,,0.0
4341,OL41YN,2015,15196.75,Q46,00Y,393795.0,404575.0,E01005429,E02001119,A1,E12000002,E08000004,34.0,4.7210959953852205,0.28558695651414095,6.831496478847062,6.933483293979424,3.0847901374621642,6.339790744759788,0.34168694058568533,0.0,0.02885217542435964,21.706434068686423,,,,,,,,,,,0.0
4342,OL42RJ,2015,7586.5,Q46,00Y,394617.0,405812.0,E01005456,E02001109,A1,E12000002,E08000004,-1.0,5.53050764903729,0.20978117547742312,8.358171137366075,8.578264690453537,1.689044985656656,6.787398017567981,0.7793032540810549,0.22232297746154617,0.04638151979752766,23.796622749735494,,,,,,,,,,,0.0
4343,OL43BP,2015,4232.5,Q46,00Y,395135.0,404851.0,E01032556,E02001123,A1,E12000002,E08000004,62.0,6.115675117744964,0.3143740549877026,8.423253247026746,8.647448193714949,2.0334766691873876,6.900913131225735,0.5938878139516155,0.34391554206263936,0.017111519877482086,24.94969052287499,,,,,,,,,,,0.0
4344,OL43DG,2015,9828.75,Q46,00Y,395282.0,404685.0,E01032556,E02001123,A1,E12000002,E08000004,62.0,5.105455421366533,0.27400615671339595,8.373896853903599,8.569648430041402,1.3467427129447584,6.336357384648434,0.8592286822891864,0.0,0.06318938860277974,22.49143878800371,,,,,,,,,,,0.0
4345,OL50HE,2015,1858.5,Q46,01Y,397071.0,402355.0,E01006058,E02001229,A1,E12000002,E08000008,-118.0,5.099148307852528,0.08484148160365956,10.003462644083832,10.2240464673743,1.7861647627440993,6.7941380458869505,0.7204475422488922,0.0,0.047651734230630204,24.708786607710426,,,,,,,,,,,0.0
4346,OL59AB,2015,2393.0,Q46,01Y,397403.0,401929.0,E01006058,E02001229,A1,E12000002,E08000008,-118.0,5.705329571573423,0.06858978998810382,7.533068890393435,7.6237793687366455,1.9736243144631127,6.761758928798763,0.13341269710959427,0.18468126602467452,0.11699348639886929,22.451175936694312,,,,,,,,,,,0.0
4347,OL59AJ,2015,11182.0,Q46,00Y,397381.0,402074.0,E01006058,E02001229,A1,E12000002,E08000008,-118.0,6.094971530540935,0.11192454886500341,8.574034211216674,8.818719909257387,1.541056961593247,6.104673852385468,0.6696657597188008,0.0,0.1073368194059474,23.34101256236084,,,,,,,,,,,0.0
4348,OL66EW,2015,5785.75,Q46,01Y,394205.0,399203.0,E01005948,E02001241,A1,E12000002,E08000008,-71.0,5.768939238244662,0.09922686971553674,7.791079687461664,7.910028704017631,1.8649506125450184,6.341854138075945,0.45182779312679283,0.0,0.1817531423211666,22.436827355725587,,,,,,,,,,,0.0
4349,OL66HD,2015,13962.75,Q46,01Y,394180.0,399187.0,E01005948,E02001241,A1,E12000002,E08000008,-71.0,6.289799692616282,0.07298683718148828,8.588875856094628,8.722978271035297,2.026061033658623,6.965481457449445,0.5847775487866445,0.0065193952114515645,0.24617548521413735,24.66860423593923,,,,,,,,,,,0.0
4350,OL66HF,2015,9762.75,Q46,01Y,394227.0,399214.0,E01005948,E02001241,A1,E12000002,E08000008,-71.0,4.394923762134938,0.20648444369566163,7.140372676177109,7.187004445929038,2.1123788836552477,6.1794296389463135,0.36610778599545224,0.03799296755513999,0.033043565080622034,20.48432192791179,,,,,,,,,,,0.0
4351,OL66NE,2015,4452.5,Q46,01Y,394919.0,399581.0,E01005947,E02001232,A1,E12000002,E08000008,-94.0,5.472479127038853,0.0426329264984493,7.1140625757038265,7.151157238620775,2.7507631698385366,6.042642680083855,0.5316760329599454,0.0008149162266119043,0.14252145989854317,21.992166091267034,,,,,,,,,,,0.0
4352,OL67SR,2015,10641.75,Q46,01Y,393514.0,398823.0,E01005948,E02001241,A1,E12000002,E08000008,-71.0,4.566103794514022,0.07191353565978947,8.20358955787537,8.351793927460783,2.2034828850926935,6.8352598256887696,0.4175376740680992,0.008729399951596354,0.060901027241778864,22.454821042435757,,,,,,,,,,,0.0
4353,OL69QH,2015,4150.75,Q46,01Y,394880.0,399663.0,E01005947,E02001232,A1,E12000002,E08000008,-94.0,5.750095504101409,0.05721160403377848,8.176669248629148,8.25017847653499,2.398944224850206,7.2729333577648445,0.41998003292034464,0.0,0.17392821743212727,24.149343200205568,,,,,,,,,,,0.0
4354,OL70LH,2015,4847.25,Q46,01Y,392963.0,398233.0,E01005953,E02001241,A1,E12000002,E08000008,-53.0,4.384056364887209,0.026756597417529854,7.744929975255676,7.989591242820861,2.4672782788854284,5.5747695037250296,0.8940708034172978,0.035198380134403455,0.14633751920646676,21.371721171287756,,,,,,,,,,,0.0
4355,OL79EJ,2015,2622.25,Q46,01Y,393204.0,400236.0,E01005957,E02001233,A1,E12000002,E08000008,-48.0,5.69630664859541,0.03523738969898089,7.784953068310806,8.029659581737656,1.9852473956664662,5.787355009907347,0.6544028354893205,0.0,0.1357247085583176,22.188208861095177,,,,,,,,,,,0.0
4356,OL81DF,2015,3750.0,Q46,00Y,392137.0,404836.0,E01005459,E02001121,A1,E12000002,E08000004,16.0,4.596677461475754,0.052511987303425434,7.10594224664083,7.1459042397153185,3.424003751363767,6.297949611468682,0.22674623361782745,0.0,0.019875535279459084,21.743793284944775,,,,,,,,,,,0.0
4357,OL82QD,2015,3287.5,Q46,00Y,393417.0,402609.0,E01005324,E02001126,A1,E12000002,E08000004,-121.0,7.801942411324629,0.28304985446582137,6.992354668971955,7.167871838501625,2.256494374195014,6.167628355157681,0.8622713947772516,0.09714405453949686,0.078236983893718,24.636402282961516,,,,,,,,,,,0.0
4358,OL83HF,2015,5066.75,Q46,00Y,392723.0,403192.0,E01005438,E02001126,A1,E12000002,E08000004,39.0,6.181214789014949,0.18832637778177633,5.976820282908894,6.128752368053237,2.2209089079869346,6.63837603909884,1.0621243776493612,0.4338704880242412,0.06228920929244789,22.853573347609338,,,,,,,,,,,0.0
4359,OL83HH,2015,2830.25,Q46,00Y,391690.0,402068.0,E01005377,E02001127,A1,E12000002,E08000004,65.0,6.732737234017794,0.09585766281823294,8.31789417197377,8.448956457246048,1.8684726235530256,7.237689947290012,0.4701600920885096,0.20715177812969698,0.12305405879302711,25.06102579514332,,,,,,,,,,,0.0
4360,OL83TR,2015,3170.25,Q46,00Y,391580.0,402820.0,E01005382,E02001127,A1,E12000002,E08000004,-87.0,7.589013407072248,0.12330586843206014,7.302341110960788,7.374490184469792,2.102328764567902,6.785577853809673,0.6860895506545942,0.0015179113539769279,0.07441151238337006,24.662323540360248,,,,,,,,,,,0.0
4361,OL84AL,2015,3062.0,Q46,00Y,391684.0,404265.0,E01032921,E02006860,A1,E12000002,E08000004,-126.0,3.720402176228987,0.14434717918331966,10.170121803892762,10.322163233654704,6.280123721188539,8.511449038209753,0.2900321347429367,0.0,0.043990310107007095,29.268517483208242,,,,,,,,,,,0.0
4362,OL84LR,2015,4516.75,Q46,00Y,391195.0,403617.0,E01005462,E02006860,A1,E12000002,E08000004,88.0,4.703201250158503,0.31473105904361115,7.332808159267127,7.413317508069745,3.043055347100495,7.503225085284442,0.6994135834593815,0.0,0.012572617538311334,23.676943833116173,,,,,,,,,,,0.0
4363,OL90LH,2015,14822.75,Q46,00Y,390676.0,405445.0,E01005338,E02001114,A1,E12000002,E08000004,78.0,4.377838386012754,0.1901872615429181,9.159038494309304,9.311039821900142,2.1401411824653107,7.948329545424319,0.30461530529059355,0.054984559834669204,0.10788005488810992,24.32713606247071,,,,,,,,,,,0.0
4364,OL97AY,2015,16168.5,Q46,00Y,391450.0,404527.0,E01032921,E02006860,A1,E12000002,E08000004,-126.0,4.3228196922245425,0.1011926908596934,6.987844882891512,7.086511016482015,3.0402589272063505,6.911968350600358,0.4235099691746403,0.08586776892663618,0.13336727912255011,21.972128415474234,,,,,,,,,,,0.0
4365,OL97SG,2015,5157.25,Q46,00Y,390882.0,404274.0,E01005460,E02006860,A1,E12000002,E08000004,-58.0,5.0863494857384834,0.20440780329340172,6.4701049039560585,6.5957783731343484,1.8564641861304132,6.25866379233004,0.28344837244599924,0.13554966357488327,0.09275018146673615,20.42066167664757,,,,,,,,,,,0.0
4366,OL98NH,2015,7914.25,Q46,00Y,390482.0,404071.0,E01005332,E02001125,A1,E12000002,E08000004,-51.0,5.72532664306981,0.22477787439892757,8.812037820616842,9.068865979336652,1.5584482118814957,7.843929980495841,0.3398843206126336,0.1529810553908286,0.057268282441061025,24.914214065186187,,,,,,,,,,,0.0
4367,OL98RG,2015,3233.5,Q46,00Y,390059.0,404090.0,E01005332,E02001125,A1,E12000002,E08000004,-51.0,4.876016501842771,0.11465663632704402,12.338710168828683,12.61371536663372,2.047372818659747,8.537912257488847,0.1346225312060457,0.0,0.0,28.324296112158176,,,,,,,,,,,0.0
4368,OX106RL,2015,4752.25,Q69,10Q,461978.0,191685.0,E01028599,E02005968,D1,E12000008,E07000179,58.0,6.207064583792866,0.25980040276056376,10.223437243047277,10.352605669595158,2.1063290071111433,8.130326147445409,0.11111904616766442,0.06548406461131741,0.03952784467205061,27.23272892148412,,,,,,,,,,,0.0
4369,OX107NE,2015,4817.75,Q69,10Q,457035.0,196455.0,E01028605,E02005963,D1,E12000008,E07000179,-61.0,5.2967520904180665,0.33460596763043077,9.927720441802988,10.111040520169821,2.2867261301600483,6.42644257480323,0.6173281136761735,0.17475865146853906,0.002994774270244771,25.247654048326307,,,,,,,,,,,0.0
4370,OX109DU,2015,16477.5,Q69,10Q,460480.0,188785.0,E01028617,E02005969,C1,E12000008,E07000179,-112.0,6.4467475120597735,0.24019030070668354,9.909832825596665,9.983246593694467,1.5751505290399022,5.4695088145351205,0.4583875474440074,0.0,0.07541478235632167,24.173231297479955,,,,,,,,,,,0.0
4371,OX110BB,2015,10402.0,Q69,10Q,451423.0,189682.0,E01028624,E02005967,C1,E12000008,E07000179,-106.0,5.974915990449454,0.2346250108020033,9.4638096801949,9.648541843362713,1.7243650905552608,5.700706888718037,0.5141487382072432,0.14093968908096166,0.032172437912963876,23.938243251175674,,,,,,,,,,,0.0
4372,OX117GD,2015,9451.25,Q69,10Q,452652.0,190957.0,E01028625,E02005966,C1,E12000008,E07000179,64.0,8.955051373173111,0.11129762572726738,9.377344120928184,9.490240904495492,2.010808306312929,4.982413222189489,0.24798970322814654,0.0,0.018556997134305232,25.797801135126434,,,,,,,,,,,0.0
4373,OX117JH,2015,17339.0,Q69,10Q,452200.0,190011.0,E01028623,E02005967,C1,E12000008,E07000179,-95.0,7.114384843554995,0.3061854524768633,7.622639690986685,7.703591209801982,1.7728974387793384,5.3215864233659955,0.356527298230114,0.24468211000587173,0.02208833870002605,22.819854776215166,,,,,,,,,,,0.0
4374,OX11TD,2015,404.5,Q69,10Q,450673.0,205980.0,E01028522,E02005947,C1,E12000008,E07000178,-68.0,9.593247274950546,0.0,1.6587990540580684,1.7143723416733003,0.5395245392306197,1.389181417149551,0.03003598852565112,10.99395043751307,0.0,24.260311999042738,,,,,,,,,,,0.0
4375,OX127LU,2015,4114.25,Q69,10Q,440259.0,190236.0,E01028723,E02005988,C1,E12000008,E07000180,68.0,7.458582134192716,0.4354785138629596,6.834405334027253,7.0354771311030655,1.7912973275216217,4.57690774365819,0.2587229531333117,0.012279553097351244,0.0,21.56874535656922,,,,,,,,,,,0.0
4376,OX129BN,2015,24409.0,Q69,10Q,439865.0,189036.0,E01028722,E02005988,C1,E12000008,E07000180,-40.0,5.856950968635577,0.3537199152773464,8.905723740891665,9.038379109525115,1.648473551519964,5.456178831813777,0.5751184633433885,0.014375925440101932,0.012156510106278294,22.94319676555527,,,,,,,,,,,0.0
4377,OX12NA,2015,14262.75,Q69,10Q,451076.0,206494.0,E01028521,E02005947,C1,E12000008,E07000178,111.0,7.3694888783244785,0.28452166033435694,6.721677085667231,6.918369696791942,1.4709336104129298,4.342089925999175,1.1386186565010894,0.7602251669736179,0.031133898016284953,22.28424759533759,,,,,,,,,,,0.0
4378,OX12NP,2015,4760.0,Q69,10Q,451042.0,206523.0,E01028521,E02005947,C1,E12000008,E07000178,111.0,5.900474975466703,0.8254364523472212,8.122740882051678,8.359622528392597,1.7339218399495726,6.714391748367569,0.997368235220164,0.021346659026440076,0.012691150776335357,24.55256243877027,,,,,,,,,,,0.0
4379,OX12NR,2015,6488.0,Q69,10Q,451027.0,206523.0,E01028521,E02005947,C1,E12000008,E07000178,111.0,5.964686047399309,0.5738643218304071,6.740187923642998,6.818008239041479,1.506389829915852,4.57590282267402,0.8668872461653495,0.764220756440014,0.04473456064974369,21.06995926346643,,,,,,,,,,,0.0
4380,OX141BT,2015,12157.25,Q69,10Q,448302.0,196986.0,E01028698,E02005983,C1,E12000008,E07000180,41.0,6.030576848030275,0.23887342364143557,12.170496587380287,12.260106203423673,1.5849210781194243,7.332467137406449,0.3151103068265913,0.01297308289511389,0.011059194534362311,27.775028080342963,,,,,,,,,,,0.0
4381,OX141XR,2015,9007.5,Q69,10Q,450204.0,199071.0,E01028693,E02005981,C1,E12000008,E07000180,-19.0,6.67898776047175,0.14101356656972988,8.695182875405038,8.809336352607389,1.4655170835253115,4.911343183325326,0.2930479914527789,0.07185310503186432,0.0012004225487371554,22.371099042984145,,,,,,,,,,,0.0
4382,OX143EL,2015,3267.5,Q69,10Q,454643.0,195832.0,E01028658,E02005963,E1,E12000008,E07000179,32.0,5.512881064471532,0.18975767754749553,10.806857870693818,10.872264977218029,1.9792812528841326,7.401539616546778,0.7321558014446387,0.0015912418051047038,0.09662620066495048,26.689471631917712,,,,,,,,,,,0.0
4383,OX143JY,2015,18736.25,Q69,10Q,449681.0,197275.0,E01033306,E02005983,C1,E12000008,E07000180,-30.0,6.143763893591744,0.307560653625971,8.640576891793634,8.730357837140545,1.4823186545700466,5.435387408209626,0.6481442005687722,0.18139995677264745,0.001791965276142482,22.928932604479357,,,,,,,,,,,0.0
4384,OX143LB,2015,13184.75,Q69,10Q,449782.0,197272.0,E01033306,E02005983,C1,E12000008,E07000180,-30.0,5.63414587538712,0.2770634143015534,8.617655082228671,8.757654379027466,1.359719969849739,4.697185419620146,0.5289869739272915,0.0014123878018297662,0.018385116502214405,21.256168419915145,,,,,,,,,,,0.0
4385,OX14JA,2015,4408.25,Q69,10Q,451568.0,206159.0,E01028521,E02005947,C1,E12000008,E07000178,111.0,7.767661003135008,0.4285051749348203,6.869938025310968,6.912110098895067,1.2133328004036499,4.474834886286584,0.42276299294630676,0.0,0.17268501968508873,21.21920695660144,,,,,,,,,,,0.0
4386,OX14RP,2015,3816.5,Q69,10Q,451460.0,204772.0,E01028541,E02005951,C1,E12000008,E07000178,-77.0,6.170073697690395,0.360502005739715,6.866919979284801,6.9730829146721325,2.249133780804539,5.567381512228297,0.5688636653451524,0.0,0.015414245519720834,21.88903757648023,,,,,,,,,,,0.0
4387,OX150TQ,2015,9595.5,Q69,10Q,446649.0,231822.0,E01028481,E02005930,D1,E12000008,E07000177,60.0,5.469436095835771,0.5967152008746849,11.293174747710191,11.362140447827223,1.7035379978453975,6.683556889353309,0.3900659635065893,0.0,0.03228652587949003,26.205452595242974,,,,,,,,,,,0.0
4388,OX154ES,2015,7156.5,Q69,10Q,443126.0,235706.0,E01028476,E02005928,D1,E12000008,E07000177,95.0,5.131241253022665,0.29048959672174884,10.196584705443986,10.291731527872315,1.7240076026793334,6.481030326649481,0.2852814031436539,0.0,0.03483122750970642,24.2037817100892,,,,,,,,,,,0.0
4389,OX155RQ,2015,2657.0,Q69,10Q,435818.0,237818.0,E01028504,E02005929,E1,E12000008,E07000177,28.0,5.262039252583464,0.3768271799735397,9.86560141195519,9.91375611165389,2.531732220109703,5.939944503723787,0.2793991872390124,0.0,0.0,24.3036984552834,,,,,,,,,,,0.0
4390,OX15PY,2015,6526.5,Q69,10Q,452279.0,202373.0,E01028734,E02005979,C1,E12000008,E07000180,-6.0,4.976335817783805,0.49795705625252024,8.985375330058817,9.25749339564821,1.6922404398116593,5.197693882976476,0.3196188455955569,0.026149134915109232,0.013403698817326634,21.96748857298334,,,,,,,,,,,0.0
4391,OX163WT,2015,6889.75,Q69,10Q,446701.0,241191.0,E01028437,E02005924,C1,E12000008,E07000177,99.0,6.558843952642942,0.18920735158200722,6.727347791565154,6.788775590788717,2.885100362446758,5.578713387297384,0.21986418817791173,0.34666317584845574,0.016463519531340003,22.567168008784176,,,,,,,,,,,0.0
4392,OX165QD,2015,4940.0,Q69,10Q,445901.0,240618.0,E01028435,E02005924,C1,E12000008,E07000177,93.0,8.658824620936272,0.3678788821247971,7.002779757786012,7.246220816010303,1.6937840402924333,5.030546606013336,0.4978895421668634,0.3461872827548664,0.048255407908691976,23.84133179029887,,,,,,,,,,,0.0
4393,OX169AD,2015,34634.25,Q69,10Q,445302.0,240099.0,E01028431,E02005926,C1,E12000008,E07000177,66.0,6.5094157163377,0.4016708359899442,7.6097234742495425,7.7741193731640665,1.8270151215500319,4.862590578427325,0.48502039582530526,0.2641588993790498,0.03847817907854837,22.12399092067342,,,,,,,,,,,0.0
